,shape,pos,count
0,'x,PART,1
1,",",PUNCT,8
2,.,PUNCT,9
3,Xx,PRON,2
4,Xxx,DET,1
5,Xxx,PROPN,2
6,Xxxx,ADV,1
7,Xxxx,AUX,1
8,Xxxx,PRON,2
9,Xxxx,PROPN,1
10,Xxxxx,ADV,1
11,Xxxxx,PROPN,10
12,Xxxxx,SCONJ,1
13,other.,NUM,3
14,other.,PUNCT,2
15,x,DET,3
16,xx,ADP,16
17,xx,ADV,2
18,xx,PART,7
19,xx,PRON,4
20,xx,VERB,3
21,xxx,ADP,1
22,xxx,AUX,7
23,xxx,CCONJ,6
24,xxx,DET,6
25,xxx,NOUN,1
26,xxx,NUM,2
27,xxx,PART,4
28,xxx,PRON,9
29,xxx,VERB,7
30,xxxx,ADJ,5
31,xxxx,ADP,4
32,xxxx,ADV,10
33,xxxx,AUX,1
34,xxxx,DET,1
35,xxxx,NOUN,30
36,xxxx,NUM,1
37,xxxx,PRON,2
38,xxxx,SCONJ,2
39,xxxx,VERB,16
