,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,6
2,Xx,ADP,1
3,Xxx,DET,1
4,Xxx,PRON,2
5,Xxx,PROPN,1
6,Xxxx,ADV,1
7,Xxxx,PROPN,2
8,Xxxxx,PROPN,15
9,Xxxxx,VERB,1
10,ddxx,NOUN,4
11,dxx,NOUN,1
12,other.,ADJ,1
13,other.,NUM,1
14,other.,PUNCT,7
15,x,DET,2
16,xx,ADP,27
17,xx,ADV,1
18,xx,AUX,1
19,xx,DET,1
20,xx,PART,3
21,xx,PRON,1
22,xxx,ADP,3
23,xxx,ADV,1
24,xxx,AUX,2
25,xxx,CCONJ,5
26,xxx,DET,18
27,xxx,NOUN,1
28,xxx,PRON,11
29,xxx,VERB,2
30,xxxx,ADJ,12
31,xxxx,ADP,7
32,xxxx,ADV,2
33,xxxx,DET,3
34,xxxx,NOUN,22
35,xxxx,PRON,2
36,xxxx,VERB,20
