,shape,pos,count
0,",",PUNCT,12
1,.,PUNCT,8
2,Xx,ADV,1
3,Xx,PRON,1
4,Xx.,PROPN,2
5,Xxx,DET,1
6,Xxx,NUM,1
7,Xxx,PROPN,9
8,Xxxx,ADV,1
9,Xxxx,PROPN,1
10,Xxxxx,ADJ,1
11,Xxxxx,NOUN,1
12,Xxxxx,PROPN,6
13,other.,PUNCT,2
14,x,DET,1
15,xx,ADP,16
16,xx,ADV,1
17,xx,AUX,1
18,xx,PART,5
19,xx,PRON,2
20,xx,SCONJ,1
21,xx,VERB,3
22,xxx,ADJ,2
23,xxx,ADP,3
24,xxx,ADV,1
25,xxx,AUX,6
26,xxx,CCONJ,5
27,xxx,DET,20
28,xxx,NOUN,2
29,xxx,PRON,6
30,xxx,VERB,3
31,xxxx,ADJ,10
32,xxxx,ADP,3
33,xxxx,ADV,6
34,xxxx,AUX,10
35,xxxx,DET,3
36,xxxx,NOUN,27
37,xxxx,PRON,7
38,xxxx,SCONJ,1
39,xxxx,VERB,18
