,shape,pos,count
0,"""Xxxx",INTJ,1
1,'x,AUX,1
2,",",PUNCT,5
3,.,PUNCT,19
4,Xx,PRON,1
5,Xxx,DET,1
6,Xxx,NUM,2
7,Xxxx,NOUN,1
8,Xxxx,PRON,8
9,Xxxx,PROPN,6
10,Xxxxx,ADJ,1
11,Xxxxx,PROPN,19
12,Xxxxx,VERB,1
13,other.,PUNCT,12
14,x,DET,3
15,x'x,PART,4
16,xx,ADP,9
17,xx,ADV,1
18,xx,AUX,5
19,xx,NOUN,2
20,xx,PART,1
21,xx,PRON,1
22,xx,VERB,1
23,xxx,CCONJ,3
24,xxx,DET,8
25,xxx,NOUN,3
26,xxx,NUM,2
27,xxx,PRON,1
28,xxx,VERB,6
29,xxxx,ADJ,4
30,xxxx,ADV,6
31,xxxx,DET,4
32,xxxx,NOUN,23
33,xxxx,NUM,1
34,xxxx,PRON,1
35,xxxx,VERB,13
36,"xxxx!""Xxx",NOUN,1
37,xxxx!Xxx,PROPN,1
