,shape,pos,count
0,"""X.",PROPN,1
1,"""Xxxxx",VERB,1
2,'x,PART,1
3,",",PUNCT,12
4,.,NUM,2
5,.,PUNCT,13
6,X,DET,1
7,Xx,ADP,1
8,Xx,SCONJ,2
9,Xxx,DET,1
10,Xxxx,PROPN,1
11,Xxxxx,PROPN,3
12,dx,PRON,2
13,other.,NUM,3
14,other.,PUNCT,7
15,x,DET,5
16,xx,ADP,15
17,xx,ADV,1
18,xx,AUX,4
19,xx,CCONJ,1
20,xx,DET,1
21,xx,PRON,2
22,xx,VERB,3
23,xxx,ADJ,1
24,xxx,ADP,2
25,xxx,AUX,4
26,xxx,CCONJ,5
27,xxx,DET,9
28,xxx,NOUN,4
29,xxx,NUM,2
30,xxx,VERB,1
31,xxxx,ADJ,16
32,xxxx,ADP,9
33,xxxx,ADV,7
34,xxxx,AUX,4
35,xxxx,DET,7
36,xxxx,NOUN,44
37,xxxx,SCONJ,3
38,xxxx,VERB,16
