,shape,pos,count
0,'x,PART,1
1,",",PUNCT,13
2,.,PUNCT,9
3,Xx,ADP,1
4,Xx,PRON,1
5,Xxx,DET,1
6,Xxx,PRON,1
7,Xxxx,PRON,1
8,Xxxxx,ADP,2
9,Xxxxx,ADV,1
10,Xxxxx,PRON,1
11,other.,PUNCT,2
12,x,DET,12
13,xx,ADP,20
14,xx,ADV,2
15,xx,CCONJ,1
16,xx,PART,1
17,xx,PRON,4
18,xx,VERB,1
19,xxx,ADJ,6
20,xxx,ADP,1
21,xxx,AUX,2
22,xxx,CCONJ,5
23,xxx,DET,14
24,xxx,NOUN,1
25,xxx,NUM,3
26,xxx,PRON,3
27,xxx,VERB,2
28,xxxx,ADJ,16
29,xxxx,ADP,6
30,xxxx,ADV,7
31,xxxx,AUX,3
32,xxxx,DET,4
33,xxxx,NOUN,47
34,xxxx,NUM,1
35,xxxx,PRON,1
36,xxxx,SCONJ,1
37,xxxx,VERB,17
