,shape,pos,count
0,",",PUNCT,10
1,.,PUNCT,9
2,Xx.,PROPN,2
3,Xxx,DET,4
4,Xxx,PRON,2
5,Xxx,PROPN,1
6,Xxxx,ADV,2
7,Xxxx,PRON,1
8,Xxxx,PROPN,5
9,Xxxxx,PROPN,18
10,other.,PUNCT,1
11,x,DET,7
12,xx,ADP,15
13,xx,AUX,2
14,xx,PART,6
15,xx,VERB,3
16,xxx,ADP,5
17,xxx,ADV,3
18,xxx,AUX,10
19,xxx,CCONJ,11
20,xxx,DET,10
21,xxx,NOUN,3
22,xxx,NUM,2
23,xxx,PRON,1
24,xxx,VERB,2
25,xxxx,ADJ,13
26,xxxx,ADP,3
27,xxxx,ADV,10
28,xxxx,AUX,3
29,xxxx,DET,2
30,xxxx,NOUN,22
31,xxxx,NUM,1
32,xxxx,PRON,5
33,xxxx,SCONJ,1
34,xxxx,VERB,20
