,shape,pos,count
0,"""X",PUNCT,1
1,'x,PART,1
2,'xx,AUX,3
3,",",PUNCT,11
4,.,PUNCT,11
5,X,PRON,3
6,Xx,PRON,1
7,Xxx,AUX,1
8,Xxx,CCONJ,3
9,Xxx,PRON,3
10,Xxxx,PRON,1
11,Xxxxx,ADJ,1
12,Xxxxx,PROPN,4
13,other.,PUNCT,4
14,x,DET,5
15,x'x,PART,1
16,xx,ADP,9
17,xx,AUX,1
18,xx,PART,8
19,xx,PRON,7
20,xx,VERB,5
21,xxx,ADJ,1
22,xxx,ADP,3
23,xxx,ADV,3
24,xxx,AUX,9
25,xxx,CCONJ,5
26,xxx,DET,5
27,xxx,NOUN,1
28,xxx,PRON,15
29,xxx,VERB,2
30,xxxx,ADJ,10
31,xxxx,ADP,6
32,xxxx,ADV,9
33,xxxx,AUX,2
34,xxxx,DET,2
35,xxxx,NOUN,20
36,xxxx,PRON,6
37,xxxx,SCONJ,3
38,xxxx,VERB,23
