,shape,pos,count
0,'x,PART,1
1,",",PUNCT,13
2,.,PUNCT,4
3,Xx,INTJ,2
4,Xxx,PRON,1
5,Xxxx,ADV,2
6,Xxxxx,ADV,1
7,Xxxxx,PROPN,6
8,other.,PUNCT,9
9,x,DET,5
10,x'x,PART,1
11,xx,ADP,10
12,xx,AUX,2
13,xx,PART,2
14,xx,PRON,4
15,xx,SCONJ,1
16,xxx,ADJ,4
17,xxx,ADP,1
18,xxx,ADV,1
19,xxx,AUX,4
20,xxx,CCONJ,6
21,xxx,DET,11
22,xxx,NOUN,2
23,xxx,PART,2
24,xxx,PRON,9
25,xxx,SCONJ,1
26,xxx,VERB,5
27,xxxx,ADJ,15
28,xxxx,ADP,5
29,xxxx,ADV,7
30,xxxx,AUX,2
31,xxxx,DET,1
32,xxxx,NOUN,22
33,xxxx,PRON,6
34,xxxx,SCONJ,1
35,xxxx,VERB,18
36,"xxxx?""Xxxxx",PROPN,1
