,shape,pos,count
0,'x,PART,2
1,",",PUNCT,7
2,.,PUNCT,9
3,Xx,AUX,1
4,Xx,SCONJ,1
5,Xxxx,ADV,1
6,Xxxx,AUX,1
7,Xxxx,DET,3
8,Xxxx,PRON,2
9,Xxxxx,ADV,1
10,Xxxxx,NOUN,1
11,other.,PUNCT,4
12,x,DET,6
13,xx,ADP,5
14,xx,AUX,6
15,xx,CCONJ,1
16,xx,PART,7
17,xx,PRON,1
18,xx,SCONJ,1
19,xx,VERB,3
20,xxx,ADP,1
21,xxx,ADV,3
22,xxx,AUX,9
23,xxx,CCONJ,3
24,xxx,DET,6
25,xxx,NOUN,3
26,xxx,PART,2
27,xxx,PRON,5
28,xxx,VERB,3
29,xxxx,ADJ,12
30,xxxx,ADP,3
31,xxxx,ADV,12
32,xxxx,DET,6
33,xxxx,NOUN,34
34,xxxx,PRON,9
35,xxxx,VERB,22
