,shape,pos,count
0,'x,PART,2
1,",",PUNCT,11
2,.,PUNCT,3
3,Xx,ADV,1
4,Xx,PRON,1
5,Xxx,PRON,1
6,Xxxx,ADV,1
7,Xxxx,PROPN,2
8,Xxxxx,PROPN,4
9,other.,PUNCT,7
10,x,DET,3
11,xx,ADP,10
12,xx,ADV,1
13,xx,CCONJ,1
14,xx,PART,4
15,xx,PRON,1
16,xx,VERB,1
17,xxx,ADJ,4
18,xxx,ADP,4
19,xxx,ADV,1
20,xxx,AUX,4
21,xxx,CCONJ,15
22,xxx,DET,14
23,xxx,NOUN,3
24,xxx,NUM,1
25,xxx,PART,1
26,xxx,PRON,4
27,xxx,VERB,4
28,xxxx,ADJ,18
29,xxxx,ADP,7
30,xxxx,ADV,9
31,xxxx,AUX,2
32,xxxx,DET,3
33,xxxx,NOUN,32
34,xxxx,PRON,5
35,xxxx,SCONJ,4
36,xxxx,VERB,17
