,shape,pos,count
0,",",PUNCT,11
1,.,PUNCT,14
2,X,PRON,1
3,Xx,ADP,1
4,Xx,ADV,1
5,Xxx,AUX,1
6,Xxx,CCONJ,2
7,Xxx,NUM,1
8,Xxx,PRON,2
9,Xxxx,ADV,3
10,Xxxxx,PRON,1
11,Xxxxx,PROPN,3
12,other.,PUNCT,3
13,x,DET,10
14,xx,ADP,10
15,xx,ADV,2
16,xx,DET,1
17,xx,PART,2
18,xx,PRON,4
19,xx,VERB,1
20,xxx,ADP,2
21,xxx,ADV,2
22,xxx,AUX,2
23,xxx,CCONJ,8
24,xxx,DET,8
25,xxx,NOUN,5
26,xxx,NUM,1
27,xxx,PART,2
28,xxx,PRON,15
29,xxx,VERB,10
30,xxxx,ADJ,10
31,xxxx,ADP,7
32,xxxx,ADV,8
33,xxxx,AUX,7
34,xxxx,DET,1
35,xxxx,NOUN,24
36,xxxx,PRON,3
37,xxxx,SCONJ,2
38,xxxx,VERB,26
