,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,9
2,X,DET,1
3,XXX,PROPN,2
4,Xx,ADV,1
5,Xx,PRON,1
6,Xxx,ADP,2
7,Xxx,CCONJ,1
8,Xxxx,PROPN,1
9,Xxxxx,SCONJ,2
10,other.,PUNCT,4
11,x,DET,2
12,xx,ADP,10
13,xx,ADV,2
14,xx,AUX,2
15,xx,PART,3
16,xx,PRON,4
17,xx,VERB,1
18,xxx,ADJ,1
19,xxx,ADP,1
20,xxx,ADV,4
21,xxx,AUX,3
22,xxx,CCONJ,7
23,xxx,DET,8
24,xxx,NOUN,1
25,xxx,NUM,1
26,xxx,PART,2
27,xxx,PRON,4
28,xxx,VERB,3
29,xxxx,ADJ,16
30,xxxx,ADP,9
31,xxxx,ADV,8
32,xxxx,AUX,2
33,xxxx,DET,2
34,xxxx,NOUN,49
35,xxxx,PRON,6
36,xxxx,SCONJ,3
37,xxxx,VERB,20
