,shape,pos,count
0,",",PUNCT,11
1,.,PUNCT,12
2,X.,PROPN,1
3,Xx,ADP,1
4,Xx,PRON,2
5,Xxx,DET,1
6,Xxxx,PROPN,1
7,Xxxxx,ADJ,1
8,Xxxxx,DET,1
9,Xxxxx,NOUN,5
10,Xxxxx,PROPN,2
11,ddxx,ADJ,1
12,other.,PUNCT,1
13,xx,ADP,6
14,xx,ADV,1
15,xx,AUX,7
16,xx,CCONJ,3
17,xx,DET,2
18,xx,PART,2
19,xx,PRON,3
20,xx,VERB,1
21,xxx,ADJ,1
22,xxx,ADP,2
23,xxx,ADV,1
24,xxx,AUX,5
25,xxx,CCONJ,8
26,xxx,DET,7
27,xxx,NOUN,3
28,xxx,NUM,1
29,xxx,VERB,2
30,xxx/xx,CCONJ,1
31,xxxx,ADJ,21
32,xxxx,ADP,10
33,xxxx,ADV,6
34,xxxx,AUX,1
35,xxxx,DET,4
36,xxxx,NOUN,43
37,xxxx,PRON,2
38,xxxx,SCONJ,2
39,xxxx,VERB,21
