,shape,pos,count
0,",",PUNCT,6
1,.,PUNCT,7
2,Xx,ADP,1
3,Xx,PRON,2
4,Xxx,DET,2
5,Xxx,PROPN,1
6,Xxxx,ADP,1
7,Xxxx,PRON,1
8,Xxxx,PROPN,2
9,Xxxxx,PROPN,6
10,other.,NOUN,1
11,other.,PUNCT,1
12,x,DET,3
13,xx,ADP,13
14,xx,AUX,1
15,xx,CCONJ,1
16,xx,DET,1
17,xx,NOUN,1
18,xx,PART,4
19,xx,PRON,7
20,xx,VERB,1
21,xxx,ADJ,1
22,xxx,ADP,4
23,xxx,ADV,2
24,xxx,AUX,7
25,xxx,CCONJ,8
26,xxx,DET,17
27,xxx,PART,2
28,xxx,PRON,3
29,xxx,VERB,3
30,xxxx,ADJ,18
31,xxxx,ADP,8
32,xxxx,ADV,2
33,xxxx,AUX,7
34,xxxx,DET,5
35,xxxx,NOUN,36
36,xxxx,PRON,3
37,xxxx,SCONJ,1
38,xxxx,VERB,17
