,shape,pos,count
0,",",NUM,1
1,",",PUNCT,11
2,.,PUNCT,7
3,Xx,SCONJ,1
4,Xxx,DET,3
5,Xxxx,ADV,1
6,Xxxx,PROPN,1
7,Xxxxx,ADP,1
8,Xxxxx,DET,1
9,Xxxxx,PROPN,6
10,other.,NUM,1
11,other.,PART,1
12,other.,PUNCT,6
13,x,DET,10
14,xx,ADP,16
15,xx,AUX,1
16,xx,CCONJ,1
17,xx,PART,1
18,xx,PRON,1
19,xx,VERB,5
20,xxx,ADJ,1
21,xxx,ADP,2
22,xxx,ADV,3
23,xxx,CCONJ,12
24,xxx,DET,7
25,xxx,NOUN,4
26,xxx,NUM,8
27,xxx,PRON,2
28,xxxx,ADJ,9
29,xxxx,ADP,6
30,xxxx,ADV,8
31,xxxx,AUX,6
32,xxxx,DET,5
33,xxxx,NOUN,45
34,xxxx,NUM,12
35,xxxx,PRON,2
36,xxxx,SCONJ,1
37,xxxx,VERB,7
