,shape,pos,count
0,"""""Xxx",PUNCT,3
1,"""Xxx",PUNCT,1
2,'x,PART,1
3,",",PUNCT,13
4,.,PUNCT,11
5,X,PRON,2
6,Xxx,PRON,4
7,Xxx,PROPN,8
8,Xxxx,ADJ,1
9,Xxxx,ADV,1
10,Xxxx,PROPN,14
11,other.,PUNCT,10
12,x,DET,4
13,xx,ADP,7
14,xx,ADV,1
15,xx,AUX,6
16,xx,PART,2
17,xx,PRON,2
18,xx,VERB,2
19,xxx,ADJ,5
20,xxx,ADP,3
21,xxx,ADV,1
22,xxx,AUX,2
23,xxx,CCONJ,8
24,xxx,DET,2
25,xxx,NOUN,6
26,xxx,NUM,1
27,xxx,PART,4
28,xxx,PRON,6
29,xxx,VERB,4
30,xxxx,ADJ,8
31,xxxx,ADP,4
32,xxxx,ADV,8
33,xxxx,AUX,2
34,xxxx,DET,3
35,xxxx,NOUN,9
36,xxxx,PRON,1
37,xxxx,SCONJ,1
38,xxxx,VERB,13
39,"xxxx,""Xxxx",ADJ,1
