,shape,pos,count
0,",",PUNCT,8
1,.,PUNCT,12
2,X,DET,1
3,X.X.,PROPN,1
4,XX,PROPN,3
5,XXXX,PROPN,1
6,Xx,ADP,1
7,Xxx,DET,2
8,Xxx,NUM,1
9,Xxx,PROPN,4
10,Xxxx,ADJ,1
11,Xxxx,ADP,1
12,Xxxx,ADV,1
13,Xxxx,DET,1
14,Xxxx,PROPN,1
15,Xxxxx,ADV,2
16,Xxxxx,NOUN,1
17,Xxxxx,PROPN,5
18,other.,NUM,3
19,other.,PUNCT,1
20,x,DET,3
21,xx,ADP,8
22,xx,AUX,2
23,xxx,ADP,2
24,xxx,AUX,5
25,xxx,CCONJ,3
26,xxx,DET,9
27,xxx,PRON,2
28,xxx,VERB,1
29,xxxx,ADJ,14
30,xxxx,ADP,9
31,xxxx,ADV,5
32,xxxx,AUX,3
33,xxxx,DET,6
34,xxxx,NOUN,43
35,xxxx,NUM,2
36,xxxx,PRON,1
37,xxxx,SCONJ,1
38,xxxx,VERB,19
