,shape,pos,count
0,'x,PART,1
1,",",PUNCT,31
2,.,PUNCT,6
3,Xx,INTJ,1
4,Xx,PRON,2
5,Xxx,CCONJ,2
6,Xxx,DET,1
7,Xxx,INTJ,6
8,Xxx,NOUN,2
9,Xxx,PRON,1
10,Xxx,PROPN,1
11,Xxxx,ADV,1
12,Xxxx,PROPN,7
13,Xxxx,VERB,2
14,other.,PUNCT,22
15,x,DET,1
16,xx,ADP,17
17,xx,ADV,1
18,xx,AUX,1
19,xx,INTJ,1
20,xx,PART,2
21,xx,PRON,5
22,xxx,AUX,1
23,xxx,CCONJ,9
24,xxx,DET,14
25,xxx,NOUN,10
26,xxx,PART,1
27,xxx,PRON,9
28,xxx,VERB,4
29,xxxx,ADJ,3
30,xxxx,ADP,2
31,xxxx,ADV,7
32,xxxx,AUX,6
33,xxxx,NOUN,17
34,xxxx,PRON,4
35,xxxx,VERB,29
