,shape,pos,count
0,",",PUNCT,4
1,.,PUNCT,6
2,X,PRON,1
3,Xx,PRON,2
4,Xxx,CCONJ,1
5,Xxxx,DET,2
6,Xxxxx,ADJ,1
7,Xxxxx,PROPN,2
8,other.,PUNCT,1
9,x,DET,1
10,xx,ADP,20
11,xx,ADV,1
12,xx,AUX,4
13,xx,PART,2
14,xx,PRON,7
15,xx,SCONJ,1
16,xx,VERB,1
17,xxx,ADJ,2
18,xxx,ADP,2
19,xxx,AUX,2
20,xxx,CCONJ,4
21,xxx,DET,12
22,xxx,NOUN,1
23,xxx,PART,2
24,xxx,PRON,2
25,xxx,SCONJ,1
26,xxx,VERB,1
27,xxxx,ADJ,10
28,xxxx,ADP,2
29,xxxx,ADV,5
30,xxxx,AUX,4
31,xxxx,DET,7
32,xxxx,NOUN,29
33,xxxx,PRON,2
34,xxxx,SCONJ,3
35,xxxx,VERB,15
