,shape,pos,count
0,'x,PART,1
1,",",PUNCT,28
2,.,PUNCT,5
3,Xx,ADP,2
4,Xx,PRON,1
5,Xxx,DET,1
6,Xxx,PROPN,1
7,Xxxxx,PRON,1
8,other.,PART,1
9,other.,PUNCT,12
10,x,DET,5
11,xx,ADP,17
12,xx,AUX,3
13,xx,CCONJ,2
14,xx,DET,1
15,xx,PART,2
16,xx,VERB,1
17,xxx,ADJ,1
18,xxx,ADP,1
19,xxx,ADV,2
20,xxx,AUX,3
21,xxx,CCONJ,12
22,xxx,DET,16
23,xxx,NOUN,7
24,xxx,NUM,1
25,xxx,PRON,1
26,xxx,VERB,3
27,xxxx,ADJ,10
28,xxxx,ADP,4
29,xxxx,ADV,6
30,xxxx,AUX,1
31,xxxx,DET,8
32,xxxx,NOUN,60
33,xxxx,PRON,3
34,xxxx,SCONJ,2
35,xxxx,VERB,18
