,shape,pos,count
0,"""Xx",PUNCT,1
1,"""Xxx",PUNCT,1
2,"""Xxx'x",PUNCT,2
3,'x,AUX,2
4,'x,VERB,1
5,",",PUNCT,4
6,.,PUNCT,16
7,X,PRON,6
8,Xx,PRON,2
9,Xxx,CCONJ,4
10,Xxx,DET,2
11,Xxx,PRON,2
12,Xxx,PROPN,2
13,Xxxx,ADV,1
14,Xxxxx,NOUN,1
15,Xxxxx,PRON,3
16,Xxxxx,PROPN,5
17,other.,PUNCT,15
18,x,DET,8
19,x'x,PART,2
20,xx,ADP,12
21,xx,ADV,2
22,xx,DET,3
23,xx,INTJ,1
24,xx,PART,1
25,xx,PRON,10
26,xx,VERB,3
27,xxx,ADP,2
28,xxx,ADV,1
29,xxx,AUX,10
30,xxx,CCONJ,1
31,xxx,DET,8
32,xxx,NOUN,3
33,xxx,PRON,12
34,xxx,SCONJ,1
35,xxx,VERB,4
36,xxx'x,AUX,1
37,xxxx,ADJ,6
38,xxxx,ADP,4
39,xxxx,ADV,8
40,xxxx,AUX,3
41,xxxx,DET,2
42,xxxx,NOUN,21
43,xxxx,PRON,5
44,xxxx,SCONJ,3
45,xxxx,VERB,23
