,shape,pos,count
0,'x,PART,1
1,",",PUNCT,10
2,.,PUNCT,3
3,Xx,DET,1
4,Xxx,PROPN,1
5,Xxxx,ADV,1
6,Xxxx,PRON,1
7,Xxxx,PROPN,1
8,Xxxxx,DET,2
9,Xxxxx,PROPN,7
10,other.,PUNCT,8
11,x,DET,2
12,xx,ADP,11
13,xx,AUX,2
14,xx,PART,1
15,xx,PRON,2
16,xx,SCONJ,1
17,xx,VERB,2
18,xxx,ADP,2
19,xxx,ADV,6
20,xxx,AUX,2
21,xxx,CCONJ,10
22,xxx,DET,11
23,xxx,NOUN,1
24,xxx,NUM,1
25,xxx,PRON,6
26,xxx,SCONJ,2
27,xxx,VERB,3
28,xxxx,ADJ,17
29,xxxx,ADP,5
30,xxxx,ADV,9
31,xxxx,AUX,2
32,xxxx,DET,2
33,xxxx,NOUN,38
34,xxxx,NUM,1
35,xxxx,PRON,10
36,xxxx,SCONJ,2
37,xxxx,VERB,17
38,xxxx!Xx,PROPN,1
