,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,11
2,Xx,ADP,1
3,Xx,PRON,1
4,Xx,SCONJ,1
5,Xxx,DET,2
6,Xxx,PRON,1
7,Xxxx,ADV,1
8,Xxxx,DET,2
9,Xxxxx,ADV,2
10,Xxxxx,NOUN,1
11,Xxxxx,PROPN,2
12,other.,PUNCT,1
13,x,DET,2
14,xx,ADP,17
15,xx,AUX,11
16,xx,PART,4
17,xx,PRON,2
18,xx,VERB,1
19,xxx,ADJ,1
20,xxx,AUX,1
21,xxx,CCONJ,7
22,xxx,DET,16
23,xxx,NOUN,2
24,xxx,PART,1
25,xxx,PRON,5
26,xxx,VERB,5
27,xxxx,ADJ,9
28,xxxx,ADP,8
29,xxxx,ADV,3
30,xxxx,AUX,1
31,xxxx,DET,4
32,xxxx,NOUN,51
33,xxxx,PRON,3
34,xxxx,SCONJ,1
35,xxxx,VERB,21
