,shape,pos,count
0,'x,PART,1
1,",",NUM,2
2,",",PUNCT,9
3,.,PUNCT,10
4,X,NOUN,2
5,Xx,ADP,2
6,Xx,DET,1
7,Xx,PRON,1
8,Xxx,DET,4
9,Xxxx.,PROPN,3
10,Xxxxx,NOUN,1
11,Xxxxx,PROPN,7
12,other.,NUM,1
13,x,DET,6
14,xx,ADP,16
15,xx,AUX,5
16,xx,CCONJ,1
17,xx,DET,1
18,xx,PART,1
19,xx,SCONJ,1
20,xxx,ADJ,1
21,xxx,ADP,3
22,xxx,AUX,5
23,xxx,CCONJ,3
24,xxx,DET,10
25,xxx,NOUN,1
26,xxx,NUM,1
27,xxx,PRON,1
28,xxx,VERB,1
29,xxxx,ADJ,17
30,xxxx,ADP,2
31,xxxx,ADV,6
32,xxxx,AUX,1
33,xxxx,DET,4
34,xxxx,NOUN,37
35,xxxx,PRON,1
36,xxxx,VERB,15
