,shape,pos,count
0,",",PUNCT,17
1,.,PUNCT,4
2,X,PRON,2
3,Xx,ADP,1
4,Xxx,DET,1
5,Xxx.,PROPN,1
6,Xxxx,PROPN,5
7,Xxxx.,PROPN,1
8,Xxxxx,ADJ,2
9,Xxxxx,ADV,1
10,Xxxxx,PROPN,8
11,dxx,NOUN,1
12,other.,NUM,3
13,other.,PUNCT,2
14,x,DET,3
15,xx,ADP,21
16,xx,AUX,2
17,xx,PART,5
18,xx,PRON,1
19,xx,VERB,2
20,xxx,ADP,1
21,xxx,AUX,1
22,xxx,CCONJ,2
23,xxx,DET,18
24,xxx,NOUN,3
25,xxx,NUM,3
26,xxx,PRON,4
27,xxx,PROPN,1
28,xxx,VERB,3
29,xxxx,ADJ,3
30,xxxx,ADP,4
31,xxxx,ADV,3
32,xxxx,AUX,2
33,xxxx,DET,5
34,xxxx,NOUN,28
35,xxxx,NUM,4
36,xxxx,SCONJ,3
37,xxxx,VERB,15
