,shape,pos,count
0,",",PUNCT,17
1,.,PUNCT,5
2,Xx.,PROPN,2
3,Xxx,DET,1
4,Xxx,PRON,1
5,Xxx.,PROPN,1
6,Xxxx,DET,1
7,Xxxxx,NOUN,1
8,Xxxxx,PROPN,10
9,Xxxxx,VERB,1
10,other.,PUNCT,6
11,x,DET,4
12,xx,ADP,15
13,xx,AUX,1
14,xx,CCONJ,1
15,xx,DET,1
16,xx,PART,5
17,xx,PRON,4
18,xxx,ADJ,2
19,xxx,ADP,2
20,xxx,ADV,1
21,xxx,AUX,3
22,xxx,CCONJ,7
23,xxx,DET,8
24,xxx,NOUN,6
25,xxx,PRON,3
26,xxx,VERB,4
27,xxxx,ADJ,19
28,xxxx,ADP,2
29,xxxx,ADV,14
30,xxxx,AUX,5
31,xxxx,DET,2
32,xxxx,NOUN,20
33,xxxx,NUM,1
34,xxxx,PRON,5
35,xxxx,SCONJ,1
36,xxxx,VERB,18
