,shape,pos,count
0,'x,AUX,1
1,'x,PART,2
2,",",PUNCT,18
3,.,PUNCT,9
4,Xx,PRON,2
5,Xx,SCONJ,1
6,Xxx,ADP,2
7,Xxx,CCONJ,2
8,Xxx,DET,1
9,Xxx,PRON,1
10,Xxx,PROPN,1
11,Xxxx,AUX,1
12,Xxxx,PRON,3
13,Xxxxx,ADV,3
14,Xxxxx,PROPN,9
15,other.,NUM,2
16,other.,PUNCT,15
17,x,DET,1
18,xx,ADP,9
19,xx,AUX,4
20,xx,CCONJ,3
21,xx,PART,1
22,xx,PRON,1
23,xx,SCONJ,1
24,xx,VERB,2
25,xxx,ADJ,1
26,xxx,ADV,1
27,xxx,AUX,6
28,xxx,CCONJ,10
29,xxx,DET,8
30,xxx,NOUN,3
31,xxx,PART,1
32,xxx,PRON,7
33,xxx,VERB,5
34,xxxx,ADJ,9
35,xxxx,ADP,8
36,xxxx,ADV,10
37,xxxx,AUX,7
38,xxxx,DET,7
39,xxxx,NOUN,37
40,xxxx,PRON,7
41,xxxx,SCONJ,2
42,xxxx,VERB,16
