,shape,pos,count
0,'x,AUX,2
1,'x,PART,2
2,'xx,AUX,2
3,",",PUNCT,16
4,.,PUNCT,16
5,X,DET,3
6,X,PRON,7
7,Xx,INTJ,2
8,Xx,PRON,1
9,Xxx,AUX,2
10,Xxx,INTJ,2
11,Xxx,PRON,2
12,Xxxx,AUX,2
13,Xxxx,PRON,2
14,Xxxx,VERB,1
15,Xxxxx,PROPN,20
16,other.,PUNCT,21
17,x,DET,3
18,x'x,PART,3
19,xx,ADP,10
20,xx,AUX,1
21,xx,DET,2
22,xx,PART,1
23,xx,PRON,6
24,xxx,ADP,4
25,xxx,AUX,1
26,xxx,CCONJ,14
27,xxx,DET,2
28,xxx,PRON,9
29,xxx,VERB,2
30,xxxx,ADJ,2
31,xxxx,ADP,4
32,xxxx,ADV,3
33,xxxx,NOUN,17
34,xxxx,PRON,6
35,xxxx,VERB,34
