,shape,pos,count
0,",",PUNCT,15
1,.,PUNCT,9
2,Xx,PRON,1
3,Xxx,ADV,1
4,Xxx,DET,3
5,Xxx,NUM,1
6,Xxxx,PRON,3
7,Xxxxx,PROPN,2
8,Xxxxx,VERB,1
9,other.,PROPN,1
10,other.,PUNCT,9
11,x,DET,5
12,xx,ADP,12
13,xx,ADV,3
14,xx,PART,2
15,xx,PRON,3
16,xx,SCONJ,1
17,xxx,ADJ,1
18,xxx,ADP,2
19,xxx,AUX,2
20,xxx,CCONJ,8
21,xxx,DET,10
22,xxx,INTJ,1
23,xxx,NOUN,4
24,xxx,NUM,1
25,xxx,PART,1
26,xxx,PRON,2
27,xxx,SCONJ,1
28,xxx,VERB,2
29,xxxx,ADJ,30
30,xxxx,ADP,6
31,xxxx,ADV,9
32,xxxx,AUX,2
33,xxxx,DET,3
34,xxxx,NOUN,26
35,xxxx,PRON,8
36,xxxx,SCONJ,1
37,xxxx,VERB,22
