,shape,pos,count
0,",",PUNCT,8
1,.,PUNCT,9
2,XXX,PROPN,1
3,XXX).Xx,VERB,1
4,Xx,ADP,2
5,Xx,PRON,1
6,Xxx,PROPN,2
7,Xxxx,ADV,1
8,Xxxx,DET,1
9,Xxxx,PRON,2
10,Xxxx,PROPN,1
11,Xxxxx,PROPN,5
12,other.,NUM,2
13,other.,PUNCT,11
14,x,DET,4
15,xx,ADP,15
16,xx,AUX,3
17,xx,PART,3
18,xx,PRON,2
19,xx,SCONJ,1
20,xx,VERB,1
21,xxx,ADJ,2
22,xxx,ADV,1
23,xxx,AUX,5
24,xxx,CCONJ,4
25,xxx,DET,14
26,xxx,NUM,1
27,xxx,PART,2
28,xxx,PRON,4
29,xxx,VERB,4
30,xxxx,ADJ,9
31,xxxx,ADP,5
32,xxxx,ADV,3
33,xxxx,AUX,1
34,xxxx,DET,6
35,xxxx,NOUN,48
36,xxxx,NUM,1
37,xxxx,PRON,4
38,xxxx,SCONJ,1
39,xxxx,VERB,14
