,shape,pos,count
0,'x,VERB,2
1,'xx,AUX,2
2,",",PUNCT,10
3,.,PUNCT,8
4,X,DET,1
5,X,PRON,2
6,Xx,PRON,1
7,Xx.,PROPN,1
8,Xxx,PRON,2
9,Xxxx,DET,1
10,Xxxxx,PROPN,5
11,other.,PUNCT,8
12,x,DET,9
13,x'x,PART,3
14,xx,ADP,12
15,xx,ADV,1
16,xx,AUX,3
17,xx,DET,2
18,xx,PART,2
19,xx,PRON,7
20,xx,VERB,2
21,xxx,ADP,6
22,xxx,AUX,5
23,xxx,CCONJ,8
24,xxx,DET,11
25,xxx,NOUN,4
26,xxx,NUM,2
27,xxx,PRON,6
28,xxx,SCONJ,1
29,xxx,VERB,8
30,xxxx,ADJ,10
31,xxxx,ADP,9
32,xxxx,ADV,8
33,xxxx,DET,1
34,xxxx,NOUN,34
35,xxxx,PRON,4
36,xxxx,SCONJ,2
37,xxxx,VERB,17
