,shape,pos,count
0,",",PUNCT,14
1,.,PUNCT,16
2,X,PRON,3
3,Xx,ADV,2
4,Xx,PRON,1
5,Xx,SCONJ,3
6,Xxx,CCONJ,1
7,Xxx,DET,4
8,Xxx,PRON,3
9,Xxxx,PRON,3
10,Xxxxx,ADP,2
11,Xxxxx,ADV,1
12,Xxxxx,PROPN,2
13,other.,PUNCT,8
14,x,DET,3
15,xx,ADP,11
16,xx,AUX,2
17,xx,DET,1
18,xx,PART,7
19,xx,PRON,6
20,xx,SCONJ,1
21,xx,VERB,3
22,xxx,ADP,2
23,xxx,ADV,1
24,xxx,AUX,3
25,xxx,CCONJ,5
26,xxx,DET,22
27,xxx,NUM,2
28,xxx,PRON,1
29,xxx,VERB,6
30,xxxx,ADJ,5
31,xxxx,ADP,2
32,xxxx,ADV,3
33,xxxx,AUX,6
34,xxxx,CCONJ,1
35,xxxx,DET,1
36,xxxx,NOUN,43
37,xxxx,PRON,14
38,xxxx,SCONJ,1
39,xxxx,VERB,22
