,shape,pos,count
0,"""""X",PUNCT,1
1,"""""Xx",PUNCT,1
2,"""""Xxx",PUNCT,1
3,"""Xxx",PUNCT,1
4,'x,PART,3
5,",",PUNCT,15
6,.,PUNCT,14
7,X,PRON,8
8,Xx,ADP,1
9,Xxx,NUM,2
10,Xxx,PRON,1
11,Xxx,VERB,1
12,Xxxxx,PROPN,14
13,other.,PUNCT,11
14,x,DET,2
15,x'x,PART,1
16,xx,ADP,11
17,xx,ADV,2
18,xx,AUX,5
19,xx,PART,5
20,xx,PRON,5
21,xx,VERB,4
22,xxx,AUX,7
23,xxx,CCONJ,7
24,xxx,DET,9
25,xxx,INTJ,1
26,xxx,NOUN,6
27,xxx,PRON,5
28,xxx,VERB,5
29,xxxx,ADJ,8
30,xxxx,ADP,3
31,xxxx,ADV,2
32,xxxx,AUX,8
33,xxxx,DET,2
34,xxxx,NOUN,26
35,xxxx,PRON,2
36,xxxx,SCONJ,5
37,xxxx,VERB,22
