,shape,pos,count
0,",",PUNCT,6
1,.,PUNCT,12
2,XXX,PROPN,15
3,Xx,ADP,1
4,Xxx,DET,1
5,Xxxx,ADJ,1
6,Xxxx,DET,2
7,Xxxxx,DET,2
8,Xxxxx(X,NOUN,1
9,Xxxxx(X,PROPN,1
10,Xxxxx(X,VERB,1
11,XxxxxXxxxx,PROPN,1
12,other.,PUNCT,5
13,x,DET,2
14,xx,ADP,9
15,xx,AUX,5
16,xx,DET,1
17,xx,PART,5
18,xx,PRON,2
19,xx,VERB,2
20,xxx,ADP,1
21,xxx,ADV,1
22,xxx,AUX,3
23,xxx,CCONJ,4
24,xxx,DET,8
25,xxx,NOUN,1
26,xxx,NUM,2
27,xxx,VERB,1
28,xxxx,ADJ,18
29,xxxx,ADP,5
30,xxxx,ADV,11
31,xxxx,DET,2
32,xxxx,NOUN,33
33,xxxx,NUM,1
34,xxxx,SCONJ,3
35,xxxx,VERB,18
36,xxxx:(X,NUM,1
