,shape,pos,count
0,'x,PART,1
1,",",NUM,1
2,",",PUNCT,8
3,.,PUNCT,6
4,X,PRON,3
5,X.X.,PROPN,1
6,Xd,PROPN,1
7,Xx,ADP,1
8,Xx,ADV,1
9,Xxx,DET,2
10,Xxxx,DET,1
11,Xxxxx,NOUN,1
12,Xxxxx,PROPN,7
13,other.,NUM,6
14,other.,PUNCT,8
15,x,DET,4
16,xx,ADP,17
17,xx,DET,2
18,xx,PART,4
19,xx,PRON,1
20,xx,VERB,1
21,xxx,ADP,4
22,xxx,AUX,4
23,xxx,CCONJ,6
24,xxx,DET,13
25,xxx,NUM,1
26,xxx,PRON,1
27,xxx,VERB,6
28,xxxx,ADJ,6
29,xxxx,ADP,4
30,xxxx,ADV,5
31,xxxx,AUX,5
32,xxxx,DET,13
33,xxxx,NOUN,45
34,xxxx,NUM,3
35,xxxx,SCONJ,2
36,xxxx,VERB,23
