,shape,pos,count
0,'x,PART,3
1,",",PUNCT,5
2,.,PUNCT,8
3,X,NOUN,6
4,X,PROPN,3
5,Xx,PRON,2
6,Xxx,DET,1
7,Xxx,PRON,1
8,Xxxx,VERB,1
9,Xxxxx,ADJ,1
10,Xxxxx,ADV,1
11,Xxxxx,PROPN,16
12,other.,NOUN,3
13,other.,NUM,9
14,other.,PROPN,6
15,other.,PUNCT,13
16,x,DET,1
17,xx,ADP,13
18,xx,AUX,3
19,xx,DET,2
20,xx,PART,2
21,xx,PRON,2
22,xx,VERB,1
23,xxx,AUX,1
24,xxx,CCONJ,2
25,xxx,DET,16
26,xxx,NOUN,1
27,xxx,PRON,2
28,xxx,VERB,3
29,xxxx,ADJ,12
30,xxxx,ADP,7
31,xxxx,ADV,5
32,xxxx,DET,1
33,xxxx,NOUN,24
34,xxxx,SCONJ,3
35,xxxx,VERB,8
