,shape,pos,count
0,",",PUNCT,10
1,.,PUNCT,7
2,X,PRON,6
3,Xx,ADV,1
4,Xx,INTJ,1
5,Xxx,ADV,1
6,Xxx,PRON,1
7,Xxxx,ADJ,1
8,Xxxxx,ADV,1
9,Xxxxx,PROPN,4
10,other.,PUNCT,5
11,x,DET,5
12,xx,ADP,12
13,xx,AUX,4
14,xx,INTJ,1
15,xx,PART,3
16,xx,PRON,12
17,xxx,ADP,1
18,xxx,ADV,1
19,xxx,AUX,1
20,xxx,CCONJ,6
21,xxx,DET,5
22,xxx,NOUN,4
23,xxx,NUM,1
24,xxx,PART,2
25,xxx,PRON,7
26,xxx,VERB,5
27,xxxx,ADJ,3
28,xxxx,ADP,2
29,xxxx,ADV,8
30,xxxx,AUX,5
31,xxxx,DET,2
32,xxxx,NOUN,21
33,xxxx,NUM,1
34,xxxx,PRON,1
35,xxxx,VERB,21
