,shape,pos,count
0,",",PUNCT,11
1,.,PUNCT,11
2,X,PRON,3
3,Xx,ADV,1
4,Xx,AUX,1
5,Xxx,CCONJ,1
6,Xxx,NUM,1
7,Xxx,PRON,3
8,Xxxx,ADV,1
9,Xxxx,DET,1
10,Xxxx,SCONJ,1
11,Xxxxx,ADV,1
12,Xxxxx,PROPN,4
13,Xxxxx,VERB,1
14,other.,PUNCT,14
15,x,DET,2
16,xx,ADP,22
17,xx,ADV,1
18,xx,AUX,2
19,xx,CCONJ,2
20,xx,DET,1
21,xx,PART,3
22,xx,PRON,10
23,xx,SCONJ,2
24,xx,VERB,2
25,xxx,ADP,3
26,xxx,AUX,3
27,xxx,CCONJ,5
28,xxx,DET,13
29,xxx,NOUN,5
30,xxx,NUM,2
31,xxx,PART,1
32,xxx,PRON,10
33,xxxx,ADJ,9
34,xxxx,ADP,4
35,xxxx,ADV,7
36,xxxx,AUX,5
37,xxxx,DET,4
38,xxxx,NOUN,26
39,xxxx,NUM,5
40,xxxx,PRON,4
41,xxxx,VERB,29
