,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,7
2,Xx,ADP,1
3,Xx,PRON,2
4,Xxx,CCONJ,1
5,Xxx,DET,2
6,Xxxx,PRON,1
7,Xxxx,PROPN,2
8,Xxxxx,PROPN,8
9,other.,NOUN,1
10,other.,PUNCT,8
11,x,DET,7
12,xx,ADP,22
13,xx,CCONJ,1
14,xx,DET,1
15,xx,PART,2
16,xx,PRON,8
17,xx,VERB,4
18,xxx,ADJ,3
19,xxx,ADV,1
20,xxx,AUX,4
21,xxx,CCONJ,15
22,xxx,DET,12
23,xxx,NOUN,6
24,xxx,PRON,4
25,xxx,VERB,2
26,xxxx,ADJ,14
27,xxxx,ADP,9
28,xxxx,ADV,6
29,xxxx,AUX,3
30,xxxx,DET,1
31,xxxx,NOUN,36
32,xxxx,NUM,1
33,xxxx,PRON,4
34,xxxx,SCONJ,1
35,xxxx,VERB,17
