,shape,pos,count
0,",",PUNCT,6
1,.,PUNCT,6
2,Xx,ADP,1
3,Xx,DET,1
4,Xx,PRON,1
5,Xxx,DET,1
6,Xxx,PRON,1
7,Xxxxx,DET,1
8,Xxxxx,PROPN,1
9,other.,PUNCT,3
10,x,DET,3
11,xx,ADP,17
12,xx,ADV,1
13,xx,AUX,3
14,xx,CCONJ,3
15,xx,DET,2
16,xx,PART,1
17,xx,PRON,5
18,xx,SCONJ,1
19,xx,VERB,3
20,xxx,ADJ,2
21,xxx,ADP,3
22,xxx,AUX,2
23,xxx,CCONJ,3
24,xxx,DET,15
25,xxx,NOUN,1
26,xxx,NUM,3
27,xxx,PRON,1
28,xxx,SCONJ,1
29,xxx,VERB,1
30,xxxx,ADJ,11
31,xxxx,ADP,2
32,xxxx,ADV,7
33,xxxx,AUX,5
34,xxxx,DET,5
35,xxxx,NOUN,35
36,xxxx,PRON,5
37,xxxx,SCONJ,1
38,xxxx,VERB,19
