,shape,pos,count
0,",",PUNCT,9
1,.,PUNCT,7
2,X.,PROPN,2
3,Xx,ADP,2
4,Xx,PRON,1
5,Xxx,CCONJ,1
6,Xxx,PROPN,2
7,Xxxxx,ADJ,1
8,Xxxxx,ADP,1
9,Xxxxx,DET,1
10,Xxxxx,VERB,1
11,other.,ADJ,1
12,other.,PUNCT,6
13,x,DET,5
14,xx,ADP,12
15,xx,ADV,1
16,xx,AUX,4
17,xx,CCONJ,3
18,xx,DET,1
19,xx,PART,3
20,xx,PRON,7
21,xx,VERB,1
22,xxx,ADJ,3
23,xxx,ADP,3
24,xxx,ADV,2
25,xxx,AUX,5
26,xxx,DET,6
27,xxx,NOUN,1
28,xxx,PART,1
29,xxx,PRON,3
30,xxx,VERB,4
31,xxxx,ADJ,13
32,xxxx,ADP,1
33,xxxx,ADV,10
34,xxxx,AUX,1
35,xxxx,DET,5
36,xxxx,NOUN,28
37,xxxx,PRON,2
38,xxxx,SCONJ,2
39,xxxx,VERB,10
