,shape,pos,count
0,'x,AUX,1
1,'x,PART,1
2,",",PUNCT,9
3,.,PUNCT,20
4,Xx,ADP,2
5,Xx,AUX,1
6,Xx,PRON,3
7,Xxx,ADV,1
8,Xxx,DET,5
9,Xxxx,ADJ,1
10,Xxxx,DET,2
11,Xxxxx,ADV,1
12,Xxxxx,DET,1
13,Xxxxx,PRON,2
14,Xxxxx,SCONJ,1
15,x'x,PART,1
16,xx,ADP,17
17,xx,AUX,6
18,xx,CCONJ,1
19,xx,DET,1
20,xx,PRON,3
21,xxx,ADJ,1
22,xxx,ADP,1
23,xxx,ADV,1
24,xxx,AUX,7
25,xxx,DET,11
26,xxx,NUM,1
27,xxx,PART,1
28,xxx,PRON,3
29,xxx,VERB,2
30,xxxx,ADJ,16
31,xxxx,ADP,3
32,xxxx,ADV,11
33,xxxx,AUX,4
34,xxxx,DET,9
35,xxxx,NOUN,48
36,xxxx,PRON,10
37,xxxx,VERB,21
38,xxxx?Xxx,ADJ,1
