,shape,pos,count
0,'x,PART,1
1,",",PUNCT,13
2,.,PUNCT,4
3,X,PRON,1
4,Xx,INTJ,1
5,Xxx,ADV,1
6,Xxx,CCONJ,1
7,Xxxx,ADV,2
8,Xxxx,PROPN,1
9,Xxxxx,NOUN,1
10,Xxxxx,PROPN,1
11,Xxxxx,SCONJ,1
12,other.,PUNCT,6
13,x,DET,4
14,xx,ADP,16
15,xx,ADV,7
16,xx,DET,1
17,xxx,ADJ,2
18,xxx,ADP,1
19,xxx,AUX,1
20,xxx,CCONJ,6
21,xxx,DET,9
22,xxx,NOUN,1
23,xxx,PRON,10
24,xxx,VERB,5
25,xxxx,ADJ,7
26,xxxx,ADP,5
27,xxxx,ADV,4
28,xxxx,AUX,1
29,xxxx,DET,5
30,xxxx,NOUN,32
31,xxxx,NUM,1
32,xxxx,PRON,1
33,xxxx,SCONJ,5
34,xxxx,VERB,11
