,shape,pos,count
0,"""Xx",PUNCT,1
1,'x,PART,5
2,",",PUNCT,20
3,.,PUNCT,7
4,X,PRON,2
5,Xxx,CCONJ,1
6,Xxxx,ADJ,1
7,Xxxx,ADP,1
8,Xxxx,ADV,1
9,Xxxx,PROPN,5
10,Xxxxx,ADJ,3
11,Xxxxx,PROPN,16
12,other.,PUNCT,9
13,x,DET,3
14,x'xxxx,NOUN,1
15,xx,ADP,25
16,xx,AUX,3
17,xx,CCONJ,1
18,xx,DET,1
19,xx,PART,4
20,xx,PRON,8
21,xx,VERB,1
22,xxx,ADJ,1
23,xxx,ADP,1
24,xxx,AUX,2
25,xxx,CCONJ,4
26,xxx,DET,5
27,xxx,NOUN,4
28,xxx,NUM,1
29,xxx,PART,1
30,xxx,PRON,8
31,xxx,VERB,5
32,xxxx,ADJ,11
33,xxxx,ADP,6
34,xxxx,ADV,11
35,xxxx,AUX,1
36,xxxx,DET,2
37,xxxx,NOUN,32
38,xxxx,NUM,1
39,xxxx,PRON,3
40,xxxx,SCONJ,5
41,xxxx,VERB,15
