,shape,pos,count
0,'x,PART,1
1,",",PUNCT,9
2,.,PUNCT,7
3,X,PRON,1
4,XXX,PROPN,1
5,Xx,ADP,1
6,Xxx,DET,2
7,Xxxx,ADV,1
8,Xxxx,PROPN,1
9,Xxxxx,ADP,1
10,Xxxxx,ADV,1
11,Xxxxx,PRON,2
12,Xxxxx,PROPN,5
13,other.,PUNCT,7
14,x,DET,3
15,xx,ADP,21
16,xx,AUX,1
17,xx,CCONJ,1
18,xx,DET,2
19,xx,PART,3
20,xx,PRON,1
21,xx,VERB,1
22,xxx,ADP,1
23,xxx,ADV,1
24,xxx,AUX,2
25,xxx,CCONJ,8
26,xxx,DET,14
27,xxx,NOUN,2
28,xxx,PART,1
29,xxx,PRON,6
30,xxx,VERB,2
31,xxxx,ADJ,19
32,xxxx,ADP,2
33,xxxx,ADV,6
34,xxxx,AUX,5
35,xxxx,DET,1
36,xxxx,NOUN,37
37,xxxx,PRON,6
38,xxxx,VERB,15
