,shape,pos,count
0,",",PUNCT,16
1,.,PUNCT,3
2,Xx,ADP,1
3,Xx,PRON,1
4,Xxx,PROPN,3
5,Xxx.,PROPN,2
6,Xxxx,ADJ,1
7,Xxxx,DET,1
8,Xxxx,PROPN,2
9,Xxxxx,NOUN,1
10,Xxxxx,PROPN,8
11,other.,PUNCT,11
12,x,DET,7
13,xx,ADP,16
14,xx,AUX,1
15,xx,PART,3
16,xx,PRON,3
17,xxx,ADJ,2
18,xxx,ADP,2
19,xxx,ADV,2
20,xxx,AUX,2
21,xxx,CCONJ,7
22,xxx,DET,16
23,xxx,NUM,3
24,xxx,PART,1
25,xxx,PRON,4
26,xxx,VERB,5
27,xxxx,ADJ,8
28,xxxx,ADP,9
29,xxxx,ADV,8
30,xxxx,AUX,4
31,xxxx,DET,2
32,xxxx,NOUN,39
33,xxxx,PRON,7
34,xxxx,SCONJ,2
35,xxxx,VERB,25
