,shape,pos,count
0,",",NUM,1
1,",",PUNCT,6
2,.,PUNCT,14
3,X,DET,1
4,Xx,PRON,1
5,Xxx,DET,3
6,Xxxx,ADJ,1
7,Xxxx,DET,2
8,Xxxx,PRON,3
9,Xxxxx,ADP,2
10,Xxxxx,ADV,1
11,other.,NOUN,1
12,other.,NUM,1
13,other.,PUNCT,2
14,other.,SYM,1
15,x,DET,8
16,x,NOUN,1
17,xx,ADP,15
18,xx,AUX,3
19,xx,CCONJ,2
20,xx,DET,1
21,xx,NOUN,1
22,xx,PART,1
23,xx,PRON,1
24,xxx,ADJ,2
25,xxx,ADP,1
26,xxx,AUX,6
27,xxx,CCONJ,6
28,xxx,DET,8
29,xxx,NOUN,1
30,xxx,PART,2
31,xxx,PRON,3
32,xxx,VERB,2
33,xxxx,ADJ,18
34,xxxx,ADP,3
35,xxxx,ADV,8
36,xxxx,DET,2
37,xxxx,NOUN,42
38,xxxx,NUM,1
39,xxxx,PRON,5
40,xxxx,SCONJ,1
41,xxxx,VERB,20
