,shape,pos,count
0,",",PUNCT,19
1,.,PUNCT,9
2,Xx,PART,1
3,Xx,PRON,2
4,Xx.,PROPN,1
5,Xxx,DET,2
6,Xxxx,ADV,1
7,Xxxx,PRON,1
8,Xxxx,PROPN,3
9,Xxxxx,PRON,1
10,Xxxxx,PROPN,3
11,other.,PUNCT,7
12,x,DET,5
13,xx,ADP,19
14,xx,ADV,1
15,xx,CCONJ,1
16,xx,PART,3
17,xx,PRON,4
18,xx,SCONJ,1
19,xx,VERB,1
20,xxx,ADJ,1
21,xxx,ADP,1
22,xxx,AUX,4
23,xxx,CCONJ,8
24,xxx,DET,12
25,xxx,NOUN,2
26,xxx,NUM,2
27,xxx,PART,1
28,xxx,PRON,2
29,xxx,VERB,3
30,xxxx,ADJ,14
31,xxxx,ADP,6
32,xxxx,ADV,5
33,xxxx,AUX,2
34,xxxx,DET,4
35,xxxx,NOUN,36
36,xxxx,NUM,1
37,xxxx,PRON,13
38,xxxx,VERB,21
