,shape,pos,count
0,'x,PART,1
1,",",NUM,1
2,",",PUNCT,11
3,.,PUNCT,6
4,X,DET,1
5,Xx,ADP,1
6,Xxx,DET,2
7,Xxx,PROPN,2
8,Xxxx,PROPN,1
9,Xxxxx,ADJ,1
10,Xxxxx,PROPN,21
11,Xxxxx,SCONJ,1
12,Xxxxx,VERB,1
13,other.,PUNCT,6
14,x,DET,4
15,xx,ADP,21
16,xx,AUX,2
17,xx,DET,3
18,xx,PART,3
19,xx,PRON,2
20,xx,VERB,1
21,xxx,ADP,3
22,xxx,AUX,1
23,xxx,CCONJ,3
24,xxx,DET,24
25,xxx,NOUN,3
26,xxx,NUM,2
27,xxx,PRON,4
28,xxx,VERB,3
29,xxxx,ADJ,9
30,xxxx,ADP,4
31,xxxx,ADV,9
32,xxxx,AUX,4
33,xxxx,NOUN,35
34,xxxx,VERB,18
35,xxxx,X,1
