,shape,pos,count
0,'x,PART,1
1,",",PUNCT,14
2,.,PUNCT,10
3,XXX,NOUN,1
4,XXX,PROPN,3
5,Xx,ADP,1
6,Xx,ADV,1
7,Xx,SCONJ,1
8,Xxx,CCONJ,1
9,Xxx,DET,1
10,Xxxx,ADV,1
11,Xxxxx,ADP,2
12,Xxxxx,DET,1
13,Xxxxx,PRON,1
14,Xxxxx,VERB,1
15,other.,PUNCT,2
16,x,DET,4
17,xx,ADP,7
18,xx,AUX,2
19,xx,DET,2
20,xx,PART,6
21,xx,PRON,8
22,xx,SCONJ,2
23,xx,VERB,1
24,xxx,ADP,1
25,xxx,ADV,1
26,xxx,AUX,6
27,xxx,CCONJ,4
28,xxx,DET,11
29,xxx,NOUN,3
30,xxx,PART,1
31,xxx,PRON,10
32,xxx,VERB,2
33,xxxx,ADJ,5
34,xxxx,ADP,3
35,xxxx,ADV,10
36,xxxx,AUX,9
37,xxxx,DET,3
38,xxxx,NOUN,32
39,xxxx,PRON,2
40,xxxx,SCONJ,2
41,xxxx,VERB,28
