,shape,pos,count
0,'x,PART,1
1,",",PUNCT,19
2,.,PUNCT,6
3,X,PRON,1
4,Xx,ADP,1
5,Xxx,DET,3
6,Xxx,NUM,1
7,Xxxxx,NOUN,1
8,Xxxxx,PROPN,4
9,other.,NUM,3
10,other.,PUNCT,8
11,other.,X,2
12,x,DET,5
13,xx,ADP,14
14,xx,ADV,1
15,xx,AUX,2
16,xx,CCONJ,4
17,xx,DET,1
18,xx,PART,3
19,xx,SCONJ,1
20,xx,VERB,1
21,xxx,ADV,2
22,xxx,AUX,3
23,xxx,CCONJ,8
24,xxx,DET,9
25,xxx,NOUN,3
26,xxx,PRON,1
27,xxx,VERB,1
28,xxxx,ADJ,15
29,xxxx,ADP,9
30,xxxx,ADV,4
31,xxxx,AUX,3
32,xxxx,CCONJ,1
33,xxxx,DET,4
34,xxxx,NOUN,52
35,xxxx,NUM,1
36,xxxx,SCONJ,2
37,xxxx,VERB,16
