,shape,pos,count
0,'x,PART,1
1,",",PUNCT,18
2,.,PUNCT,5
3,Xx,ADV,1
4,Xx.,PROPN,1
5,Xxx,CCONJ,2
6,Xxx,PROPN,1
7,Xxxx,ADV,1
8,Xxxx,DET,1
9,Xxxx,PROPN,2
10,Xxxxx,PROPN,14
11,other.,PUNCT,6
12,x,DET,3
13,xx,ADP,22
14,xx,AUX,1
15,xx,PART,2
16,xx,PRON,1
17,xx,VERB,2
18,xxx,ADJ,1
19,xxx,ADP,3
20,xxx,AUX,2
21,xxx,CCONJ,13
22,xxx,DET,22
23,xxx,NOUN,1
24,xxx,PRON,5
25,xxx,VERB,3
26,xxxx,ADJ,8
27,xxxx,ADP,5
28,xxxx,ADV,7
29,xxxx,AUX,4
30,xxxx,DET,3
31,xxxx,NOUN,37
32,xxxx,PRON,4
33,xxxx,SCONJ,2
34,xxxx,VERB,19
