,shape,pos,count
0,'x,PART,2
1,",",PUNCT,13
2,.,NOUN,3
3,.,PUNCT,19
4,Xx,INTJ,2
5,Xx,NOUN,1
6,Xx.,PROPN,3
7,Xxx,ADP,2
8,Xxx,DET,1
9,Xxxx,ADV,1
10,Xxxx,DET,1
11,Xxxx,PROPN,2
12,Xxxxx,ADJ,1
13,Xxxxx,NOUN,3
14,Xxxxx,PROPN,2
15,other.,NOUN,1
16,other.,NUM,14
17,other.,PUNCT,8
18,x,DET,4
19,x.x,NUM,4
20,xx,ADP,17
21,xx,ADV,1
22,xx,AUX,2
23,xx,CCONJ,2
24,xx,NOUN,5
25,xx,PART,2
26,xx,VERB,1
27,xxx,ADJ,1
28,xxx,ADP,3
29,xxx,AUX,2
30,xxx,CCONJ,3
31,xxx,DET,4
32,xxx,NOUN,3
33,xxx,PRON,1
34,xxxx,ADJ,18
35,xxxx,ADP,8
36,xxxx,ADV,7
37,xxxx,DET,6
38,xxxx,NOUN,45
39,xxxx,VERB,15
