,shape,pos,count
0,",",PUNCT,18
1,.,PUNCT,11
2,Xx,ADP,1
3,Xx,PRON,1
4,Xx.,PROPN,1
5,Xxx,DET,2
6,Xxx,PROPN,2
7,Xxxx,ADV,1
8,Xxxx,DET,2
9,Xxxxx,ADJ,1
10,Xxxxx,ADP,1
11,Xxxxx,ADV,1
12,Xxxxx,NOUN,1
13,Xxxxx,PRON,1
14,Xxxxx,PROPN,7
15,ddxx,NOUN,3
16,other.,NUM,1
17,other.,PUNCT,6
18,x,DET,4
19,xx,ADP,18
20,xx,ADV,2
21,xx,DET,2
22,xx,PART,2
23,xx,PRON,5
24,xx,VERB,1
25,xxx,ADP,2
26,xxx,AUX,12
27,xxx,CCONJ,8
28,xxx,DET,16
29,xxx,NOUN,4
30,xxx,NUM,1
31,xxx,PART,1
32,xxx,VERB,1
33,xxxx,ADJ,18
34,xxxx,ADP,9
35,xxxx,ADV,9
36,xxxx,AUX,3
37,xxxx,DET,3
38,xxxx,NOUN,28
39,xxxx,NUM,2
40,xxxx,SCONJ,2
41,xxxx,VERB,21
