,shape,pos,count
0,"""Xxxx",PROPN,1
1,'x,PART,2
2,'xx,VERB,1
3,",",PUNCT,10
4,.,PUNCT,9
5,Xx,ADV,1
6,Xx,PRON,1
7,Xxx,CCONJ,1
8,Xxx,PROPN,2
9,Xxxx,PRON,1
10,Xxxx,PROPN,2
11,Xxxx,VERB,1
12,Xxxxx,ADV,1
13,Xxxxx,PROPN,9
14,other.,PUNCT,6
15,x,DET,3
16,xx,ADP,7
17,xx,CCONJ,1
18,xx,PART,3
19,xx,PRON,7
20,xx,SCONJ,1
21,xx,VERB,3
22,xxx,ADJ,2
23,xxx,ADV,2
24,xxx,AUX,5
25,xxx,CCONJ,7
26,xxx,DET,9
27,xxx,NOUN,4
28,xxx,PART,3
29,xxx,PRON,8
30,xxx,VERB,5
31,xxxx,ADJ,7
32,xxxx,ADP,5
33,xxxx,ADV,7
34,xxxx,AUX,4
35,xxxx,DET,5
36,xxxx,NOUN,17
37,xxxx,PRON,3
38,xxxx,SCONJ,9
39,xxxx,VERB,20
40,"xxxx:""Xxx",NOUN,1
41,xxxx?Xxx,DET,1
