,shape,pos,count
0,"""Xxxx",INTJ,1
1,'x,AUX,2
2,'xx,AUX,1
3,",",PUNCT,16
4,.,PUNCT,7
5,X,PRON,7
6,Xx,ADP,2
7,Xx,PRON,1
8,Xx.,PROPN,1
9,Xxx,PROPN,4
10,Xxxx,PRON,1
11,Xxxxx,PRON,1
12,Xxxxx,PROPN,2
13,Xxxxx,VERB,1
14,other.,PUNCT,16
15,x,DET,3
16,x'x,PART,1
17,xx,ADP,17
18,xx,ADV,1
19,xx,AUX,2
20,xx,DET,1
21,xx,PART,2
22,xx,PRON,7
23,xx,VERB,1
24,xxx,ADJ,3
25,xxx,ADP,2
26,xxx,ADV,1
27,xxx,AUX,2
28,xxx,CCONJ,9
29,xxx,DET,12
30,xxx,NOUN,2
31,xxx,PART,1
32,xxx,PRON,5
33,xxx,VERB,3
34,xxxx,ADJ,7
35,xxxx,ADP,7
36,xxxx,ADV,6
37,xxxx,AUX,2
38,xxxx,DET,2
39,xxxx,INTJ,1
40,xxxx,NOUN,29
41,xxxx,PRON,6
42,xxxx,SCONJ,2
43,xxxx,VERB,19
44,"xxxx!""""Xx",NOUN,1
45,"xxxx—""""Xx",VERB,1
