,shape,pos,count
0,",",PUNCT,10
1,.,PUNCT,11
2,X,DET,1
3,Xx,PRON,1
4,Xxx,DET,1
5,Xxxx,DET,1
6,Xxxxx,ADV,3
7,Xxxxx,NOUN,3
8,Xxxxx,PROPN,2
9,other.,NUM,1
10,other.,PUNCT,8
11,x,DET,9
12,x,NOUN,1
13,xx,ADP,10
14,xx,ADV,1
15,xx,AUX,7
16,xx,CCONJ,1
17,xx,PART,1
18,xx,PRON,2
19,xxx,ADP,2
20,xxx,ADV,1
21,xxx,AUX,3
22,xxx,CCONJ,5
23,xxx,DET,7
24,xxx,NOUN,1
25,xxx,NUM,1
26,xxx,VERB,4
27,xxxx,ADJ,16
28,xxxx,ADP,2
29,xxxx,ADV,4
30,xxxx,AUX,1
31,xxxx,DET,3
32,xxxx,NOUN,36
33,xxxx,PRON,1
34,xxxx,SCONJ,1
35,xxxx,VERB,10
