,shape,pos,count
0,'x,PART,1
1,",",PUNCT,8
2,.,PUNCT,7
3,Xx,ADP,2
4,Xx,PRON,1
5,Xxx,CCONJ,1
6,Xxxx,ADV,1
7,Xxxx,VERB,1
8,Xxxxx,NOUN,1
9,Xxxxx,PROPN,1
10,other.,PUNCT,1
11,x,DET,3
12,xx,ADP,7
13,xx,ADV,1
14,xx,AUX,3
15,xx,CCONJ,2
16,xx,PART,3
17,xx,PRON,6
18,xx,VERB,2
19,xxx,ADP,3
20,xxx,ADV,1
21,xxx,AUX,3
22,xxx,CCONJ,7
23,xxx,DET,8
24,xxx,NOUN,1
25,xxx,NUM,2
26,xxx,PART,1
27,xxx,PRON,4
28,xxx,VERB,2
29,xxxx,ADJ,15
30,xxxx,ADP,5
31,xxxx,ADV,7
32,xxxx,AUX,1
33,xxxx,DET,9
34,xxxx,NOUN,30
35,xxxx,PRON,3
36,xxxx,SCONJ,2
37,xxxx,VERB,13
