,shape,pos,count
0,"""X",PUNCT,1
1,'x,AUX,1
2,'x,PART,1
3,",",PUNCT,10
4,.,PUNCT,6
5,X,PRON,2
6,Xx,PRON,1
7,Xx.,PROPN,1
8,Xxx,DET,2
9,Xxxxx,PROPN,5
10,other.,ADJ,1
11,other.,PUNCT,5
12,x'x,PART,1
13,xx,ADP,7
14,xx,AUX,3
15,xx,DET,2
16,xx,PART,4
17,xx,PRON,5
18,xx,SCONJ,1
19,xx,VERB,1
20,xxx,ADP,1
21,xxx,AUX,5
22,xxx,CCONJ,6
23,xxx,DET,14
24,xxx,NOUN,1
25,xxx,NUM,1
26,xxx,PRON,2
27,xxx,VERB,1
28,xxxx,ADJ,11
29,xxxx,ADP,2
30,xxxx,ADV,7
31,xxxx,AUX,9
32,xxxx,DET,3
33,xxxx,NOUN,21
34,xxxx,PRON,4
35,xxxx,SCONJ,1
36,xxxx,VERB,20
