,shape,pos,count
0,",",PUNCT,6
1,.,PUNCT,9
2,X,DET,1
3,X,PRON,1
4,Xx,ADP,1
5,Xxx,CCONJ,1
6,Xxx,DET,1
7,Xxx,NUM,1
8,Xxx,PRON,1
9,Xxxx,PROPN,1
10,Xxxxx,ADJ,3
11,Xxxxx,ADP,1
12,Xxxxx,DET,1
13,Xxxxx,PROPN,19
14,Xxxxx,SCONJ,1
15,other.,PUNCT,2
16,xx,ADP,22
17,xx,AUX,1
18,xx,DET,2
19,xx,PART,3
20,xx,PRON,3
21,xxx,ADP,1
22,xxx,AUX,5
23,xxx,CCONJ,6
24,xxx,DET,25
25,xxx,NOUN,3
26,xxx,NUM,1
27,xxx,PART,2
28,xxxx,ADJ,6
29,xxxx,ADP,5
30,xxxx,ADV,3
31,xxxx,AUX,6
32,xxxx,DET,6
33,xxxx,NOUN,29
34,xxxx,NUM,4
35,xxxx,PRON,2
36,xxxx,SCONJ,5
37,xxxx,VERB,19
