,shape,pos,count
0,"""""Xxxxx",PUNCT,1
1,"""Xx",PUNCT,1
2,"""Xxxx",DET,1
3,"""Xxxx",NOUN,1
4,"""Xxxx",VERB,1
5,"""Xxxxx",PUNCT,1
6,'x,AUX,1
7,'x,PART,1
8,'xx,VERB,1
9,",",PUNCT,10
10,.,PUNCT,16
11,X,PRON,2
12,Xx,PRON,1
13,Xxx,CCONJ,1
14,Xxx,DET,3
15,Xxx,INTJ,1
16,Xxxx,ADV,1
17,Xxxx,NOUN,3
18,Xxxx,PRON,1
19,Xxxx,PROPN,3
20,Xxxx,VERB,1
21,Xxxxx,ADJ,1
22,Xxxxx,ADV,2
23,Xxxxx,PROPN,3
24,other.,PUNCT,21
25,x'x,PART,3
26,xx,ADV,3
27,xx,AUX,5
28,xx,CCONJ,1
29,xx,PART,3
30,xx,PRON,7
31,xx,VERB,1
32,xxx,ADV,2
33,xxx,AUX,5
34,xxx,CCONJ,3
35,xxx,DET,4
36,xxx,NOUN,4
37,xxx,PRON,2
38,xxx,VERB,2
39,xxxx,ADJ,13
40,xxxx,ADP,3
41,xxxx,ADV,4
42,xxxx,AUX,3
43,xxxx,NOUN,20
44,xxxx,PRON,6
45,xxxx,VERB,20
46,"xxxx!""""Xx",PROPN,1
47,"xxxx!""""Xx",PUNCT,1
48,"xxxx!""""Xxxx",NOUN,1
49,"xxxx!""Xxxx",PROPN,1
50,"xxxx!""Xxxxx",PROPN,1
51,"xxxx?""""Xx",NOUN,1
52,"xxxx?""""Xxxxx",ADV,1
