,shape,pos,count
0,"""Xx",NOUN,1
1,"""Xx",PUNCT,1
2,"""Xxxxx",X,1
3,'xx,AUX,1
4,",",PUNCT,13
5,.,PUNCT,13
6,Xx,ADP,1
7,Xx,PRON,2
8,Xxx,CCONJ,2
9,Xxx,DET,2
10,Xxx,PROPN,3
11,Xxxx,ADV,1
12,Xxxx,PRON,1
13,Xxxx,PROPN,2
14,Xxxx,VERB,1
15,Xxxxx,ADP,1
16,Xxxxx,ADV,1
17,Xxxxx,PROPN,5
18,other.,PUNCT,9
19,x,DET,6
20,xx,ADP,14
21,xx,ADV,1
22,xx,AUX,1
23,xx,PART,4
24,xx,PRON,5
25,xx,VERB,1
26,xxx,ADP,2
27,xxx,ADV,4
28,xxx,AUX,5
29,xxx,CCONJ,6
30,xxx,DET,4
31,xxx,NOUN,1
32,xxx,NUM,2
33,xxx,PRON,5
34,xxx,VERB,7
35,xxxx,ADJ,7
36,xxxx,ADP,3
37,xxxx,ADV,12
38,xxxx,AUX,5
39,xxxx,DET,9
40,xxxx,NOUN,29
41,xxxx,NUM,1
42,xxxx,PRON,4
43,xxxx,SCONJ,2
44,xxxx,VERB,26
