,shape,pos,count
0,",",PUNCT,7
1,.,PUNCT,8
2,X,DET,2
3,Xx,ADP,1
4,Xxx,DET,2
5,Xxxx,PROPN,1
6,Xxxxx,ADJ,1
7,Xxxxx,NOUN,2
8,Xxxxx,PROPN,6
9,ddxx,ADJ,1
10,dxx,ADJ,1
11,other.,PUNCT,14
12,other.,SYM,2
13,x,DET,2
14,xx,ADP,9
15,xx,AUX,4
16,xx,CCONJ,4
17,xx,DET,1
18,xx,PART,3
19,xx,SCONJ,1
20,xx,VERB,4
21,xxx,ADJ,3
22,xxx,ADP,2
23,xxx,AUX,2
24,xxx,DET,8
25,xxx,NOUN,1
26,xxx,PRON,7
27,xxxx,ADJ,11
28,xxxx,ADP,5
29,xxxx,ADV,4
30,xxxx,AUX,1
31,xxxx,DET,1
32,xxxx,NOUN,40
33,xxxx,PRON,1
34,xxxx,SCONJ,3
35,xxxx,VERB,8
